261.62 0 -13.4
261.62 0 -15.2
261.62 0 -19.3
261.62 0 -16.7
264.16 2.54000000000002 -12.9
264.16 0 -10.9
266.7 2.53999999999996 -11.5
266.7 0 -9.7
266.7 0 -5.9
266.7 0 -7.6
269.24 2.54000000000002 -7.4
271.78 0 -8
271.78 0 -11.5
274.32 5.07999999999998 -10.7
279.4 0 -12.3
281.94 0 -12.8
281.94 0 -15.4
284.48 2.54000000000002 -16.9
289.56 7.62 -13.4
289.56 5.07999999999998 -6.3
294.64 7.62 -7.7
294.64 2.54000000000002 -6.2
299.72 2.53999999999996 -4.8
304.8 5.08000000000004 -3.2
307.34 5.07999999999998 -4.4
312.42 0 -10.6
314.96 7.62 -13.8
314.96 2.54000000000002 -7.1
320.04 2.53999999999996 -9.6
322.58 7.62 -7.5
325.12 0 -5
330.2 2.54000000000002 -9.2
330.2 2.53999999999996 -11
332.74 2.54000000000002 -7
332.74 2.53999999999996 -5.2
332.74 2.54000000000002 -4.4
340.36 2.54000000000002 -4.9
342.9 2.53999999999996 -4
350.52 10.16 -6.7
350.52 2.54000000000002 -4
350.52 0 -2.4
353.06 0 -9.9
355.6 2.53999999999996 -9.1
358.14 2.54000000000002 -6.2
360.68 0 -8.8
368.3 7.62 -6.8
368.3 0 -9
368.3 0 -8.7
368.3 0 -9
368.3 5.07999999999998 -5.4
368.3 0 -0.8
368.3 0 -2.1
368.3 0 -4.2
365.76 0 -3.8
368.3 2.54000000000002 -2.2
368.3 0 -6.8
383.54 15.24 -8.9
383.54 0 -9.4
383.54 0 -6.1
396.24 7.62 -10.2
396.24 5.07999999999998 -12
401.32 2.54000000000002 -9.4
403.86 5.07999999999998 -7.6
406.4 0 -8.6
406.4 2.54000000000008 -999
406.4 0 -999
411.48 2.53999999999991 0.6
414.02 2.54000000000008 -5.5
414.02 0 -8.7
416.56 5.07999999999998 -1.8
434.34 15.24 -2.7
434.34 0 -4.6
434.34 0 -9.2
444.5 15.24 -6
457.2 10.16 -6.8
459.74 2.53999999999996 -6.7
459.74 5.0800000000001 -1.9
459.74 0 -1.3
459.74 2.53999999999991 1.2
459.74 0 0.5
459.74 0 0
457.2 0 -0.6
464.82 2.54000000000008 -6.2
464.82 5.07999999999998 -3.9
469.9 0 -7.7
469.9 5.07999999999993 -5.2
487.68 12.7 -7.7
508 20.3200000000001 -10.9
515.62 10.1599999999999 -8.9
518.16 5.08000000000015 -4.9
520.7 2.53999999999996 -5.4
520.7 0 -0.7
515.62 0 -6.4
510.54 2.53999999999996 4.9
508 2.53999999999996 5.5
505.46 0 4.3
505.46 0 -5
513.08 2.54000000000008 -5.3
541.02 22.8599999999999 -8.4
543.56 7.62 -3.6
541.02 0 -6.7
543.56 0 -0.5
541.02 2.54000000000008 -3.1
541.02 0 -1
533.4 2.53999999999996 3.7
530.86 0 1.3
515.62 0 2.7
500.38 2.53999999999996 -2.1
525.78 15.2400000000001 -7.9
533.4 10.16 -7.9
541.02 5.07999999999993 -4.6
551.18 12.7 -2.8
551.18 0 -5.1
543.56 2.53999999999996 1.7
530.86 2.53999999999996 2
520.7 0 6.4
495.3 0 -0.8
467.36 0 -2.9
434.34 0 0.2
419.1 2.54000000000008 4.7
398.78 0 5.7
368.3 0 8.2
347.98 0 4.7
337.82 0 -1.4
325.12 5.07999999999993 1.7
302.26 5.08000000000004 2.8
294.64 5.08000000000004 -11.4
294.64 10.16 -2.3
279.4 2.54000000000008 -1.5
248.92 0 -2.8
220.98 0 -2.7
195.58 2.53999999999996 0.8
177.8 0 6
152.4 0 0.6
137.16 2.53999999999996 0.6
109.22 0 -0.3
86.36 0 0.7
60.96 2.53999999999996 4.5
15.24 0 2.4
0 0 9.4
0 0 0
0 0 0.1
0 2.54000000000008 6.6
0 2.53999999999996 4.8
0 0 0
0 0 2.8
0 0 3.3
0 2.53999999999996 11.7
0 0 10.8
0 0 -0.2
0 0 -999
0 0 1.4
0 5.08000000000004 5.2
0 2.53999999999996 8
0 0 11.5
0 0 -999
0 0 1.6
0 0 0.1
0 0 1.8
0 0 3.8
0 0 8.7
0 0 11.1
0 0 5.3
0 2.54000000000008 7.2
0 0 5
0 0 5.4
0 0 8.7
0 0 6.2
0 0 8.7
0 0 4.7
0 0 7.2
0 0 7.1
0 0 9.4
0 2.53999999999996 9.6
0 5.07999999999993 7.7
0 7.62 9.3
0 7.62 5.7
0 0 8.7
0 0 8.4
0 0 6.9
0 7.62000000000012 6.1
0 0 7.2
0 0 5.5
0 0 10.1
0 0 9
0 0 6.2
0 0 8.5
0 0 6.1
0 0 5.2
0 0 7.2
0 2.53999999999985 6
0 0 7.1
0 0 10.4
0 7.62000000000012 5.9
0 0 3.4
0 0 13.1
0 0 9
0 0 10.9
0 2.53999999999996 4.8
0 0 5.5
0 0 4.4
0 0 10.9
0 0 9.2
0 0 7.3
0 2.53999999999996 7
0 0 8.8
0 7.62 7.2
0 10.1600000000001 6.8
0 2.53999999999996 3.4
0 0 4.5
0 0 3.7
0 0 7.7
0 7.62 5
0 7.62 2
0 0 1
0 0 1
0 0 8.4
0 0 11.9
0 0 8.2
0 0 5.7
0 2.53999999999996 3.8
0 0 3.9
0 0 6
0 2.53999999999996 3.5
0 0 4.4
0 0 7.1
0 0 5.5
0 0 2.6
0 2.54000000000008 3.9
0 5.08000000000004 4.7
0 2.53999999999985 7.1
